,Class,RPSSM1,RPSSM2,RPSSM3,RPSSM4,RPSSM5,RPSSM6,RPSSM7,RPSSM8,RPSSM9,RPSSM10,RPSSM11,RPSSM12,RPSSM13,RPSSM14,RPSSM15,RPSSM16,RPSSM17,RPSSM18,RPSSM19,RPSSM20,RPSSM21,RPSSM22,RPSSM23,RPSSM24,RPSSM25,RPSSM26,RPSSM27,RPSSM28,RPSSM29,RPSSM30,RPSSM31,RPSSM32,RPSSM33,RPSSM34,RPSSM35,RPSSM36,RPSSM37,RPSSM38,RPSSM39,RPSSM40,RPSSM41,RPSSM42,RPSSM43,RPSSM44,RPSSM45,RPSSM46,RPSSM47,RPSSM48,RPSSM49,RPSSM50,RPSSM51,RPSSM52,RPSSM53,RPSSM54,RPSSM55,RPSSM56,RPSSM57,RPSSM58,RPSSM59,RPSSM60,RPSSM61,RPSSM62,RPSSM63,RPSSM64,RPSSM65,RPSSM66,RPSSM67,RPSSM68,RPSSM69,RPSSM70,RPSSM71,RPSSM72,RPSSM73,RPSSM74,RPSSM75,RPSSM76,RPSSM77,RPSSM78,RPSSM79,RPSSM80,RPSSM81,RPSSM82,RPSSM83,RPSSM84,RPSSM85,RPSSM86,RPSSM87,RPSSM88,RPSSM89,RPSSM90,RPSSM91,RPSSM92,RPSSM93,RPSSM94,RPSSM95,RPSSM96,RPSSM97,RPSSM98,RPSSM99,RPSSM100,RPSSM101,RPSSM102,RPSSM103,RPSSM104,RPSSM105,RPSSM106,RPSSM107,RPSSM108,RPSSM109,RPSSM110
37,1,5.391880342,4.513675214,4.397970085,3.591452991,4.206623932,5.84017094,4.399893162,4.998290598,5.462393162,5.362393162,4.94775641,4.018269231,3.878846154,2.313568376,2.950961538,4.50715812,3.596153846,4.075961538,4.664423077,4.849038462,4.784615385,4.126923077,4.104807692,2.592735043,3.086538462,4.695299145,3.795192308,3.573076923,4.507692308,4.734615385,3.842307692,2.654273504,2.838568376,1.188034188,1.603632479,2.641025641,2.086645299,3.111965812,3.137606838,3.478632479,3.472435897,2.765384615,3.052884615,1.871581197,2.467307692,3.390811966,2.979807692,3.878846154,3.936538462,3.882692308,4.982478632,3.956837607,4.377029915,2.878632479,3.430555556,3.953846154,4.223824786,5.578632479,4.945299145,5.365811966,4.496474359,3.114423077,3.128846154,2.072542735,2.574038462,3.746901709,3.221153846,4.1875,4.318269231,4.556730769,5.511538462,4.896153846,4.897115385,3.44017094,3.209615385,5.011965812,3.349038462,3.8,4.630769231,4.9,5.003846154,4.476923077,4.770192308,3.486324786,3.282692308,4.811965812,3.891346154,4.638461538,4.838461538,5.630769231,5.879487179,4.676923077,4.935576923,3.320940171,3.925,5.261965812,3.833653846,4.842307692,5.057692308,5.019230769,5.377127725,3.790105472,3.900209778,1.137229765,2.270467921,4.455244126,3.010780258,3.85490356,5.416351028,5.730318746
38,1,4.496350365,3.755271695,4.410077048,3.95782644,3.711171938,4.839416058,4.147607461,3.580697486,4.52595296,3.237631792,4.303933496,4.186131387,4.453467153,2.960056772,3.197992701,3.78487429,4.082116788,3.844890511,4.129562044,2.998175182,4.461476075,4.551094891,4.719890511,3.382806164,3.451642336,4.335360908,4.582116788,4.01459854,4.259124088,3.47810219,3.708840227,3.098337388,3.547546634,2.00324412,3.009225466,3.259529603,3.50405515,3.522303325,3.657339822,3.03081914,4.177108678,3.247262774,3.833941606,2.776054339,3.682481752,4.131285483,3.913321168,3.561131387,3.557481752,3.323905109,4.445255474,4.021289538,4.459549878,3.03892944,4.274026764,4.570154096,4.576642336,4.598540146,4.54136253,4.267639903,5.02108678,3.908759124,4.424270073,3.128548256,4.145072993,4.107866991,4.337591241,4.45620438,4.824817518,3.99270073,3.298459043,3.979927007,4.311131387,3.862124899,3.181569343,4.613949716,4.656934307,2.671532847,3.383211679,2.496350365,3.570965126,3.450729927,4.000912409,4.02757502,4.484489051,5.241686942,4.927007299,3.138686131,3.989051095,3.452554745,3.102595296,2.961678832,3.201642336,2.972830495,3.623175182,4.401054339,4.390510949,2.251824818,3.226277372,2.52919708,4.090509697,3.765346041,4.488145873,2.04317487,3.396410943,4.328479078,4.366677169,2.580760344,3.924648183,2.428323882
39,1,2.498236332,3.10515873,4.021164021,3.768959436,3.259920635,3.014991182,4.621031746,2.777777778,2.563492063,3.150793651,3.096119929,3.382936508,3.948412698,2.762786596,3.136904762,3.022045855,4.601190476,3.515873016,3.19047619,3.80952381,3.924823633,4.142857143,4.43452381,3.395723104,3.408730159,3.718474427,5.515873016,4.196428571,3.712301587,4.751984127,3.931216931,2.839726631,3.5335097,2.198412698,3.19819224,2.855379189,3.688932981,3.649911817,3.985890653,3.895943563,3.6920194,3.23015873,4.35515873,3.178791887,3.773809524,3.247574956,4.075396825,3.66468254,3.244047619,3.537698413,3.130511464,2.719797178,3.683421517,2.990299824,3.51212522,3.042328042,3.645723104,3.360670194,3.543209877,3.061728395,4.672839506,3.382936508,4.325396825,3.633156966,4.938492063,4.077601411,4.450396825,4.507936508,4.777777778,3.761904762,2.675485009,3.240079365,4.007936508,3.64638448,3.66468254,3.32627866,5.176587302,2.547619048,2.587301587,3.444444444,2.191358025,2.628968254,3.928571429,4.310405644,4.117063492,3.667548501,4.763888889,2.619047619,2.976190476,3.277777778,3.307760141,3.533730159,4.571428571,4.077601411,3.513888889,3.238977072,3.668650794,3.46031746,3.30952381,3.436507937,2.391031901,3.264587402,4.62109375,2.142550998,3.451599121,2.833306207,4.644958496,2.892333984,2.661865234,3.435302734
40,1,3.571014493,3.630797101,3.53442029,3.518357488,3.903623188,5.62173913,3.925362319,2.856521739,3.28115942,3.023188406,4.142753623,3.705434783,3.501086957,2.588164251,3.230434783,5.045652174,3.793478261,3.123913043,3.536956522,3.419565217,4.182608696,3.666304348,3.335869565,2.583091787,3.436956522,5.315942029,3.936956522,3.230434783,3.817391304,3.447826087,3.536714976,2.802294686,3.043599034,1.618357488,2.315700483,2.89178744,2.021497585,3.520772947,3.006280193,2.481642512,3.440217391,3.752173913,4.213043478,2.546497585,2.520652174,2.903985507,2.222826087,4.109782609,2.988043478,2.805434783,5.174396135,4.949637681,5.338768116,3.120772947,3.483333333,3.418357488,2.964492754,5.747826087,4.227536232,4.166666667,3.428623188,3.008695652,3.726086957,2.437801932,2.448913043,3.292391304,2.342391304,3.666304348,3.05326087,2.818478261,3.249275362,3.229347826,3.392391304,3.200483092,3.741304348,5.508695652,3.606521739,1.986956522,2.460869565,2.252173913,3.123188406,3.481521739,3.927173913,3.381642512,3.35,4.162318841,2.884782609,2.739130435,2.039130435,1.986956522,3.12173913,3.081521739,3.601086957,2.797584541,2.984782609,3.847826087,2.458695652,2.430434783,2.0,1.904347826,3.85070683,3.934508769,4.173955856,1.597263509,2.69872176,4.327751354,2.595793698,2.413495838,2.019842449,1.954444114
41,1,4.183830172,4.248644986,4.176490515,3.461607949,4.231368564,5.659891599,4.153794038,3.37804878,3.376693767,2.951219512,4.740063234,3.987804878,3.990853659,2.332204155,3.297764228,4.721996387,3.465447154,3.384146341,3.554878049,3.193089431,5.126919603,4.229674797,4.005081301,2.664859982,3.781504065,5.37037037,4.093495935,3.638211382,4.085365854,3.451219512,3.719963866,2.70799458,3.385162602,1.635501355,2.53895664,3.037037037,2.031842818,3.918699187,3.237127371,2.559620596,3.600835592,3.75101626,4.615853659,2.867773261,3.146341463,3.520438121,2.641260163,4.773373984,3.460365854,3.086382114,4.757000903,4.476738934,5.431684734,3.471093044,4.074638663,3.970189702,3.156955736,6.283649503,5.19828365,4.561427281,3.183152665,2.796747967,3.966463415,2.563911472,3.017276423,3.919828365,2.49796748,3.892276423,3.571138211,2.941056911,4.086269196,4.067073171,4.385162602,3.323396567,4.090447154,5.715898826,3.733739837,2.654471545,2.308943089,2.390243902,3.346431798,3.660569106,4.356707317,3.735320687,3.822154472,4.821589883,2.993902439,3.239837398,2.569105691,2.203252033,3.011743451,3.058943089,3.885162602,2.869467028,3.074186992,4.042457091,2.31097561,2.74796748,2.134146341,1.857723577,4.177766216,3.702051899,4.570954735,1.585233842,3.269836108,4.578874725,2.781526405,3.002796566,2.491870447,1.836108221
42,1,3.740740741,3.340223945,3.544035314,3.56546081,4.174203273,6.019810508,4.482988803,3.497846684,3.871231697,3.24203273,3.880598622,3.223837209,3.434108527,2.580426357,3.152131783,4.775947459,3.60755814,3.475775194,3.45251938,3.061046512,3.974267873,3.45251938,3.474806202,2.937661499,3.475775194,5.301141258,4.016472868,3.675387597,3.842054264,3.214147287,3.499569337,2.612833764,3.095714901,1.51205857,2.218130922,3.139534884,2.0333764,3.717484927,2.984926787,2.510766581,3.548880276,3.238372093,3.743217054,2.341731266,2.73255814,3.710378984,2.478682171,3.881782946,3.09496124,3.009689922,5.719638243,4.911283376,5.556955211,3.133505599,3.694875108,4.06416882,3.183247201,6.085701981,4.521102498,4.700689061,3.536283376,3.022286822,3.808139535,2.250322997,2.566860465,3.825689061,2.384689922,3.904069767,3.221899225,3.04748062,3.809216193,3.468992248,3.524224806,3.521963824,3.959302326,6.072782084,4.118217054,2.802325581,3.0,2.608527132,3.487510767,3.174418605,3.667635659,3.30878553,3.532945736,4.908699397,3.075581395,2.96124031,2.523255814,2.395348837,3.465546942,2.914728682,3.489341085,2.674418605,2.994186047,4.302756245,2.656976744,2.833333333,2.333333333,2.213178295,4.156666667,3.451538462,4.064630178,1.627751479,2.696168639,4.764207758,2.765621302,3.160059172,2.465325444,2.287869822
43,1,6.543010753,5.184587814,5.216845878,3.568100358,3.70172491,4.975358423,5.448028674,5.150985663,3.323028674,3.473566308,4.538866487,3.992943548,4.621975806,2.971214158,2.47983871,3.7203181,3.345766129,4.148185484,2.700604839,2.736895161,4.864135305,4.271169355,4.952620968,3.48062276,3.072580645,4.045586918,3.759072581,4.027217742,3.03125,2.950604839,3.810483871,2.743727599,3.218189964,1.998655914,2.740703405,2.95609319,3.019265233,3.883512545,3.281362007,3.211469534,4.007280466,2.480846774,2.65625,2.770273297,3.502016129,3.850022401,3.803427419,4.009072581,3.690524194,3.315524194,4.879032258,3.094982079,3.381272401,2.965053763,4.16453853,4.115143369,3.886648746,5.026433692,4.585573477,4.322132616,5.339941756,3.478830645,3.867943548,2.769601254,3.592741935,3.529457885,3.742943548,5.059475806,3.966733871,3.809475806,5.101702509,3.875,4.298387097,4.33109319,4.105846774,5.1890681,4.709677419,3.822580645,3.14516129,3.10483871,3.914874552,2.27016129,2.560483871,3.388888889,3.827620968,4.491487455,4.22983871,2.899193548,2.97983871,2.52016129,3.937724014,2.564516129,3.052419355,3.148297491,3.21875,3.740143369,3.536290323,3.0,2.508064516,2.161290323,5.735210667,3.3056,3.8944,1.847936,2.988416,3.849571556,3.9424,3.856256,2.438016,2.027136
44,1,4.990196078,3.996078431,4.393137255,3.341176471,4.198529412,4.439869281,3.658333333,3.623529412,4.992156863,2.368627451,4.589379085,3.245588235,3.639705882,2.272385621,2.976470588,3.495261438,2.523529412,3.022058824,4.339705882,2.263235294,5.031535948,3.627941176,3.963235294,2.722385621,3.508823529,4.204084967,3.014705882,3.248529412,4.536764706,2.689705882,3.395424837,2.420915033,2.990522876,1.492810458,2.47630719,3.055555556,2.534150327,3.103267974,3.420915033,2.769934641,3.966339869,3.485294118,4.132352941,2.668954248,3.698529412,3.901633987,3.722058824,4.491176471,4.197058824,3.514705882,4.596732026,3.703921569,4.565686275,3.003921569,4.10245098,4.131372549,4.35245098,5.023529412,4.615686275,4.415686275,4.064379085,3.211764706,4.044117647,2.474836601,3.125,3.299673203,3.389705882,4.020588235,4.379411765,3.244117647,3.363398693,2.941176471,3.385294118,3.081699346,4.063235294,5.053594771,3.748529412,2.088235294,4.147058824,2.217647059,3.949673203,4.088235294,4.55,3.707189542,4.610294118,5.388888889,5.007352941,4.294117647,5.341176471,4.235294118,3.07124183,2.282352941,2.673529412,2.585620915,3.780882353,4.306535948,3.536764706,2.047058824,3.917647059,2.141176471,4.572757046,3.360870741,4.257436452,1.430037257,3.240434018,3.788414158,3.189832342,2.403596539,5.020010817,1.852352623
45,1,3.069584736,3.804292929,4.600589226,3.115039282,3.151094276,4.651515152,3.808922559,3.543771044,3.457912458,1.703703704,3.922138047,4.103535354,5.194444444,2.524270483,2.891414141,3.803731762,3.314393939,4.339646465,4.496212121,2.960858586,4.526515152,4.815656566,5.97979798,3.483866442,3.828282828,4.840768799,4.488636364,4.713383838,5.425505051,3.875,2.865881033,2.419893378,3.475448934,1.4332211,2.303731762,3.014590348,2.848765432,3.240179574,3.932098765,2.487654321,2.903619529,3.171717172,3.886363636,2.446829405,3.025252525,4.027637486,3.715909091,3.849747475,3.662878788,2.324494949,4.279461279,3.768378227,4.379489338,2.639169473,4.13201459,4.952300786,4.434624018,4.70650954,4.930415264,3.674523008,3.543350168,3.840909091,4.808080808,2.618546577,3.176767677,4.094977553,3.541666667,4.688131313,4.602272727,3.213383838,3.570707071,4.476010101,5.703282828,3.613916947,3.339646465,4.953984287,4.053030303,3.939393939,3.853535354,2.924242424,3.727272727,4.061868687,4.83459596,3.817620651,4.203282828,5.214927048,5.118686869,4.287878788,5.262626263,3.414141414,2.092592593,3.006313131,3.829545455,2.24691358,2.40530303,3.664421998,3.472222222,2.646464646,3.186868687,1.631313131,2.774433333,3.8406,5.468275,1.350877778,2.806875,4.495322222,3.695,3.9371,4.7284,1.5259
46,1,2.2039801,3.470771144,3.55659204,3.226368159,2.680970149,5.28358209,3.563432836,2.865671642,3.246268657,1.554726368,3.954394693,3.960820896,4.083955224,3.094527363,3.576492537,5.762023217,4.257462687,4.380597015,3.962686567,3.037313433,3.994195688,4.289179104,4.218283582,3.029850746,3.404850746,5.553067993,4.350746269,4.141791045,4.02238806,2.679104478,3.047263682,3.479892206,3.802031509,1.547263682,1.346807629,2.660862355,2.060116086,4.048922056,3.752902156,1.827529022,2.530887231,3.701492537,4.018656716,2.051616915,1.48880597,2.995232172,2.139925373,3.509328358,3.375,1.472014925,4.874792703,5.40194859,5.868366501,3.27694859,3.726575456,4.748756219,4.059286899,5.553067993,5.729684909,4.043117745,3.31384743,3.856343284,3.830223881,2.725124378,2.554104478,4.25331675,3.111940299,4.093283582,4.518656716,2.757462687,2.810116086,4.192164179,3.822761194,3.835820896,3.203358209,5.946102819,4.332089552,3.589552239,3.71641791,2.134328358,3.404643449,4.819029851,5.322761194,3.927860697,2.904850746,5.27694859,3.421641791,4.253731343,4.320895522,2.410447761,1.424543947,3.192164179,3.240671642,2.10199005,1.389925373,3.834162521,2.406716418,2.194029851,2.380597015,0.708955224,2.213643791,4.444420415,4.558120675,1.506992503,1.885975346,4.952518262,3.044550173,3.320069204,4.113105536,0.737024221
47,1,5.32788671,4.40795207,4.642429194,3.688453159,3.055010893,5.529411765,3.170206972,3.576252723,2.618736383,3.687363834,4.420206972,3.737745098,3.833333333,2.434368192,2.482843137,4.395152505,2.81372549,3.174019608,3.389705882,3.399509804,4.162854031,3.549019608,3.713235294,2.477668845,2.225490196,4.026688453,2.414215686,2.93627451,3.230392157,2.867647059,3.493464052,2.502723312,2.577069717,1.85620915,1.741285403,2.91503268,1.872821351,3.55664488,4.331154684,2.765795207,3.100762527,1.980392157,1.68872549,1.83714597,1.901960784,3.941721133,2.007352941,2.112745098,3.455882353,1.955882353,4.956427015,4.010348584,3.679466231,3.826797386,4.000544662,5.38453159,4.08959695,5.250544662,6.606753813,4.355119826,3.206154684,1.801470588,1.43627451,2.223583878,2.340686275,4.187636166,2.460784314,2.600490196,4.375,2.835784314,3.569716776,3.171568627,3.105392157,3.244008715,2.259803922,4.995642702,2.806372549,1.970588235,2.843137255,2.343137255,4.409586057,3.534313725,3.183823529,3.476034858,2.985294118,5.234204793,3.257352941,2.901960784,3.931372549,2.784313725,3.47167756,2.887254902,2.605392157,2.976034858,1.446078431,4.446623094,2.56127451,2.539215686,3.666666667,2.401960784,4.618014464,3.567585059,3.122318787,1.760519395,1.586168639,4.886587771,2.003975592,1.862056213,3.582840237,2.326923077
48,1,4.972899729,4.99796748,5.565379404,3.437217706,4.796070461,4.893857272,4.096205962,3.995934959,5.556910569,4.574525745,5.282633243,4.667682927,5.632113821,2.879742547,4.334349594,4.657520325,4.37296748,5.023373984,6.035569106,4.970528455,5.811427281,5.268292683,6.230691057,3.525067751,5.028455285,5.567073171,5.144308943,5.737804878,6.855691057,5.274390244,3.264679313,2.717931346,3.439814815,1.925925926,3.179990967,3.314814815,3.051942186,3.065492322,4.482836495,3.733514002,4.872064137,4.62296748,5.349593496,3.429878049,4.06402439,3.73204607,3.68800813,4.242886179,4.942073171,4.730691057,4.680668473,4.492999097,5.446589883,3.478319783,4.077009937,3.982836495,3.879855465,4.224028907,5.072267389,4.761969286,4.476061427,4.154471545,5.220528455,3.139566396,3.804878049,3.56504065,3.12398374,3.776422764,4.577235772,4.12195122,4.313459801,4.632113821,5.555894309,2.81300813,3.904471545,4.10704607,3.353658537,3.12601626,3.508130081,3.341463415,4.993676603,5.68495935,6.035569106,4.490514905,5.156504065,5.196476965,5.020325203,3.361788618,4.87398374,4.780487805,4.381210479,5.099593496,6.019308943,3.791327913,4.416666667,4.513550136,4.31300813,3.524390244,3.987804878,4.024390244,4.995837669,4.58992911,5.869325572,1.687846861,4.204002992,4.330059834,3.592286681,3.049167534,4.846188866,3.755723205
49,1,3.90952381,4.060846561,4.358465608,3.191005291,3.639814815,4.453968254,4.053902116,4.16957672,4.381481481,4.084656085,3.996560847,3.38452381,3.711904762,2.326190476,3.408333333,4.057407407,3.931547619,3.716666667,4.6,3.876190476,3.737830688,3.441666667,3.819047619,2.655555556,3.597619048,4.288359788,4.182738095,3.64047619,4.578571429,3.95952381,3.069312169,2.401587302,2.500793651,1.083597884,2.073412698,2.300529101,2.760515873,2.737301587,3.126984127,2.668253968,3.907275132,3.623809524,3.625,2.078174603,2.673809524,2.966534392,3.388690476,3.482142857,3.358333333,3.139285714,4.701058201,4.013756614,4.116137566,2.324867725,2.933201058,3.132804233,3.704431217,4.041534392,4.055026455,3.870899471,5.000925926,4.572619048,4.828571429,2.40515873,3.053571429,3.066534392,3.62797619,4.579761905,3.96547619,3.83452381,3.574338624,3.461904762,3.233333333,2.792857143,3.698809524,4.492328042,4.673214286,2.419047619,3.426190476,3.116666667,4.205291005,4.19047619,3.845238095,3.206349206,3.941666667,4.628042328,5.280357143,3.145238095,4.666666667,3.571428571,4.367989418,3.835714286,3.692857143,2.572222222,3.298809524,3.573280423,4.118452381,3.019047619,3.535714286,3.202380952,4.252629845,3.706936053,3.923362009,1.180915872,2.846353406,3.773505137,4.046135532,2.511533883,4.382426271,3.415197323
50,1,5.001172058,4.40564932,4.965424285,3.63830286,5.013771683,5.122362869,4.591654946,5.122597281,6.219643694,5.781528364,4.802742616,3.869198312,4.035864979,2.698898265,3.918248945,4.276254102,4.290084388,5.21835443,5.724683544,4.762658228,5.046061885,3.825949367,4.028481013,2.958391936,4.464662447,4.693975621,4.606540084,5.266877637,5.963080169,4.819620253,3.547116737,2.569737459,2.802508204,1.595405532,2.552684013,2.598452883,2.759259259,3.733239569,3.847163619,3.184013127,4.781469761,4.145042194,4.49314346,2.501113455,2.906118143,2.851324426,3.004746835,4.077531646,4.026898734,3.598628692,5.091889358,4.558485701,4.71108767,2.509610877,2.770686826,2.85443038,2.837318331,4.037037037,3.927332396,3.524378809,4.763888889,3.97943038,4.309599156,2.641760431,2.805907173,2.996190811,3.161919831,4.252637131,4.153481013,3.691455696,5.297468354,4.914556962,5.237341772,3.432020628,4.069092827,4.117674637,4.278481013,4.002109705,3.997890295,3.886075949,6.041490858,5.287974684,5.547468354,3.647210502,4.178797468,4.133145804,4.181434599,4.512658228,4.0907173,3.894514768,5.418424754,5.174050633,5.268987342,3.415142991,3.550105485,3.517112049,3.700421941,4.014767932,3.575949367,3.540084388,5.546218487,3.886024998,4.419501624,1.532197193,3.319045265,3.531375295,3.489354565,4.301391145,4.567068004,3.540498552
51,1,5.02374169,4.492046534,4.909247388,3.751661918,4.630223172,5.047483381,4.890550807,5.647673314,6.166191833,5.58357075,4.802587844,3.80982906,3.909722222,2.666547958,3.604700855,4.201448243,4.486111111,5.122863248,5.680555556,5.013888889,4.910849953,3.702991453,3.903311966,2.795465337,3.878205128,4.311847104,4.485042735,5.075854701,5.691239316,4.966880342,3.622507123,2.454297246,2.678478158,1.622032289,2.4087132,2.592117759,2.686134853,3.372744539,3.825735992,3.187559354,4.405686135,3.841346154,3.886752137,2.211953941,2.580662393,2.825914055,2.775106838,3.572115385,3.591346154,3.048611111,4.997625831,4.423195632,4.482134378,2.353751187,2.569207028,2.793922127,2.684947768,3.91642925,3.798195632,3.473409307,5.026768756,4.003739316,4.209401709,2.632181861,2.779380342,3.069503799,3.134081197,4.144764957,4.202457265,3.569978632,5.780151947,4.759615385,4.856303419,3.377018044,3.507478632,3.911206078,4.27991453,3.645299145,4.581196581,4.115384615,6.080009497,5.402777778,5.518696581,3.557217474,3.738247863,4.142687559,4.061965812,4.386752137,4.202991453,3.673076923,5.49382716,5.169871795,5.078525641,3.369895537,3.206196581,3.569325736,3.782051282,4.192307692,3.47008547,3.482905983,5.660491927,3.656966953,4.058560435,1.513899703,2.69651426,3.446104321,3.638822997,4.260823902,4.631851517,3.504463558
52,1,5.023879142,4.581871345,4.911549708,3.829191033,5.482273392,5.393518519,5.202668129,5.285087719,6.674707602,5.622807018,4.885964912,4.058114035,4.310307018,2.84039961,4.287828947,4.632553606,4.713267544,5.423245614,5.912280702,5.028508772,4.946637427,4.048245614,4.346491228,3.105019493,4.679276316,4.943226121,5.010416667,5.36622807,5.914473684,4.896929825,3.700048733,2.787037037,3.154727096,1.713937622,2.509807505,2.702729045,2.763096979,3.847709552,3.901072125,3.44420078,5.066337719,4.52247807,4.749451754,2.55293616,2.828947368,2.871405945,3.043859649,4.303179825,4.050986842,3.64747807,5.400584795,4.834307992,4.975389864,2.706384016,2.736903021,3.062621832,2.99457846,4.43957115,4.204922027,3.987816764,5.309576023,4.23245614,4.541666667,2.72161306,2.946820175,3.211866472,3.377741228,4.33004386,4.32127193,4.016447368,5.670321637,5.078947368,5.300438596,3.731481481,4.476425439,4.524366472,4.402960526,4.13377193,4.350877193,4.138157895,6.293859649,5.620614035,5.734649123,3.777534113,4.276864035,4.320419103,4.341557018,4.469298246,4.423245614,4.083333333,5.638888889,5.342105263,5.394736842,3.542153996,3.572916667,3.807261209,3.891995614,4.26754386,3.497807018,3.565789474,5.758034956,4.094620621,4.652275891,1.571416767,3.392374287,3.752424418,3.742958754,4.472111516,4.75757518,3.49688221
53,1,4.963950617,4.38808642,5.204382716,3.689135802,4.932716049,5.242716049,4.851975309,5.129382716,6.267160494,5.414567901,4.700679012,4.094444444,4.53,2.659444444,4.035,4.402901235,4.580555556,5.450555556,5.455,4.843888889,5.156975309,4.303333333,4.626666667,3.120925926,4.548333333,4.899938272,4.999444444,5.790555556,5.748333333,4.999444444,3.22,2.434259259,2.873518519,1.66617284,2.734444444,2.827654321,2.904814815,3.686666667,4.077777778,3.311111111,4.774938272,4.127222222,4.652777778,2.651481481,3.155555556,3.040123457,3.142222222,4.23,4.214444444,3.696666667,5.023209877,4.374012346,4.755493827,2.721728395,3.129753086,3.091111111,3.106790123,4.209382716,4.440493827,3.736049383,5.21808642,4.006666667,4.361111111,2.789444444,3.216111111,3.37882716,3.426111111,4.240555556,4.436111111,3.849444444,5.072345679,5.199444444,5.741666667,3.52,3.976666667,4.446419753,4.547777778,4.473333333,4.166666667,3.973333333,5.616049383,5.219444444,5.737222222,3.771851852,4.283333333,4.364938272,4.41,4.184444444,4.286666667,3.751111111,5.350864198,5.035,5.288333333,3.385185185,3.423333333,3.656790123,3.978888889,4.251111111,3.433333333,3.04,5.426538666,3.931890712,4.861422194,1.561385648,3.330199115,3.722470219,3.743147467,4.496926149,4.371603101,3.20637873
54,1,5.434760449,4.795107034,5.282301223,3.889398573,5.247324159,5.448267074,5.123470948,5.762996942,6.868501529,6.120030581,5.314411315,4.225344037,4.472477064,2.801924057,4.224197248,4.72954893,4.830848624,5.671444954,6.208142202,5.423738532,5.542813456,4.229357798,4.443233945,3.010448522,4.72706422,5.175076453,5.174311927,5.44266055,6.197247706,5.504587156,3.648063201,2.73598369,3.105440877,1.715341488,2.726427115,2.919979613,3.024592253,3.813200815,4.112895005,3.52803262,5.073776758,4.67087156,4.931766055,2.763888889,2.949541284,2.851299694,3.176605505,4.173165138,4.262614679,3.42087156,5.485219164,5.000764526,5.299120795,2.818042813,2.956804281,2.998216106,3.06766055,4.249235474,4.314984709,3.673547401,5.282683486,4.408830275,4.89793578,2.982734455,3.146215596,3.260512232,3.405389908,4.328555046,4.473050459,3.837729358,5.798929664,5.146788991,5.226490826,3.55479103,4.423165138,4.652905199,4.61353211,3.850917431,4.286697248,4.165137615,6.427370031,5.855504587,6.054472477,4.002803262,4.464449541,4.5382263,4.705275229,4.653669725,4.653669725,4.02293578,5.70412844,5.516055046,5.504013761,3.677115189,3.778669725,3.9617737,4.200688073,4.194954128,3.823394495,3.536697248,6.032304025,4.143032881,4.834594775,1.606972332,3.358020058,3.74294392,3.789214153,4.361293551,4.849315068,3.498384104
55,1,5.334532374,4.737709832,4.920263789,3.612310152,4.222122302,4.620303757,5.363609113,4.282973621,3.761390887,2.8117506,5.217725819,3.992805755,4.087230216,2.430755396,3.305755396,2.978717026,4.408273381,3.549460432,3.337230216,1.948741007,5.283972822,4.20233813,4.188848921,2.920263789,3.644784173,3.505395683,4.727517986,3.65647482,3.541366906,2.084532374,3.192246203,2.40597522,3.002198241,1.50039968,2.518685052,2.858513189,3.149380496,3.092725819,3.033972822,1.995603517,4.408373301,3.431654676,4.049460432,2.423561151,3.537769784,4.073441247,4.145683453,4.042266187,3.873201439,3.222122302,4.306554756,2.971522782,3.740407674,2.711430855,4.074640288,4.358113509,4.555455635,4.170263789,4.502398082,3.571942446,4.964428457,3.803057554,4.672661871,3.209832134,4.558453237,4.757793765,5.142985612,4.848920863,5.377697842,4.197841727,3.556754596,3.499100719,3.570143885,3.191846523,4.214928058,4.489208633,5.412769784,2.352517986,3.010791367,1.5,3.585531575,3.225719424,3.660071942,3.035971223,4.409172662,4.683453237,4.729316547,2.899280576,3.5,2.298561151,2.814548361,2.03147482,2.379496403,1.905275779,3.178956835,3.365707434,4.085431655,1.377697842,2.172661871,0.820143885,5.03015873,3.628813776,4.217040816,1.469750567,3.343609694,3.747001134,4.76122449,2.245714286,3.308367347,0.818163265
56,1,5.914035088,5.710380117,6.567836257,3.77251462,4.400730994,5.784795322,4.688888889,5.60994152,5.30994152,5.371345029,5.525,3.923684211,4.546052632,2.500438596,3.286842105,4.721491228,4.101315789,4.403947368,4.835526316,4.593421053,5.949561404,4.668421053,5.088157895,3.188157895,3.892105263,5.510964912,4.777631579,4.725,5.309210526,5.203947368,3.860818713,2.389912281,3.147368421,0.757894737,1.896052632,3.183040936,2.745614035,2.849122807,2.566666667,2.178947368,4.15745614,3.192105263,4.338157895,1.969736842,3.086842105,4.576754386,3.932894737,3.753947368,3.727631579,3.159210526,5.999415205,4.214473684,5.322807018,3.497660819,4.773245614,6.277192982,5.973684211,5.735087719,5.740350877,4.921052632,5.572368421,3.873684211,4.835526316,2.558333333,3.552631579,4.970614035,4.464473684,5.019736842,4.593421053,3.872368421,4.861403509,4.272368421,4.763157895,2.889473684,3.996052632,6.171929825,5.078947368,2.078947368,2.578947368,2.752631579,5.498245614,4.619736842,5.373684211,2.670175439,3.627631579,5.738596491,4.805263158,2.631578947,2.110526316,2.452631579,5.01754386,3.409210526,3.836842105,2.385964912,3.859210526,5.921052632,5.205263158,2.189473684,2.784210526,2.294736842,6.240692515,4.18999566,5.468315972,0.923599055,2.817599826,5.515902296,4.247287326,2.157877604,2.765516493,2.478732639
